Block Name,Blast Resistance,Hardness,Mining Tool,Can Suffocate,Obeys Gravity,Flammable,Catches Fire From Lava,Can Change Block State,Keywords
Pink Wall Banner,1.0,1.0,Axe,False,False,False,True,True,"pink, banner, wall"
White Bed,0.2,0.2,,False,False,False,True,True,"bed, white"
Light Gray Bed,0.2,0.2,,False,False,False,True,True,"light, bed, gray"
Gray Bed,0.2,0.2,,False,False,False,True,True,"bed, gray"
Black Bed,0.2,0.2,,False,False,False,True,True,"bed, black"
Brown Bed,0.2,0.2,,False,False,False,True,True,"bed, brown"
Red Bed,0.2,0.2,,False,False,False,True,True,"bed, red"
Orange Bed,0.2,0.2,,False,False,False,True,True,"bed, orange"
Yellow Bed,0.2,0.2,,False,False,False,True,True,"bed, yellow"
Lime Bed,0.2,0.2,,False,False,False,True,True,"bed, lime"
Green Bed,0.2,0.2,,False,False,False,True,True,"bed, green"
Cyan Bed,0.2,0.2,,False,False,False,True,True,"bed, cyan"
Light Blue Bed,0.2,0.2,,False,False,False,True,True,"light, bed, blue"
Blue Bed,0.2,0.2,,False,False,False,True,True,"bed, blue"
Purple Bed,0.2,0.2,,False,False,False,True,True,"bed, purple"
Magenta Bed,0.2,0.2,,False,False,False,True,True,"bed, magenta"
Pink Bed,0.2,0.2,,False,False,False,True,True,"bed, pink"
White Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, white, concrete"
Light Gray Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"light, powder, concrete, gray"
Gray Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, gray"
Black Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, black"
Brown Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, brown"
Red Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, red"
Orange Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, orange"
Yellow Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, yellow, concrete"
Lime Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, lime"
Green Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, green, concrete"
Cyan Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, cyan, concrete"
Light Blue Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"light, powder, concrete, blue"
Blue Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, blue"
Purple Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, purple"
Magenta Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, concrete, magenta"
Pink Concrete Powder,0.5,0.5,Shovel,True,True,False,False,False,"powder, pink, concrete"
White Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"white, concrete"
Light Gray Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"light, concrete, gray"
Gray Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, gray"
Black Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, black"
Brown Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, brown"
Red Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, red"
Orange Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, orange"
Yellow Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"yellow, concrete"
Lime Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, lime"
Green Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"green, concrete"
Cyan Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"cyan, concrete"
Light Blue Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"light, concrete, blue"
Blue Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, blue"
Purple Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, purple"
Magenta Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"concrete, magenta"
Pink Concrete,1.8,1.8,Pickaxe,True,False,False,False,False,"pink, concrete"
Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,terracotta
White Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"white, terracotta"
Light Gray Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"light, terracotta, gray"
Gray Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, gray"
Black Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, black"
Brown Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, brown"
Red Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, red"
Orange Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, orange"
Yellow Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"yellow, terracotta"
Lime Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, lime"
Green Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"green, terracotta"
Cyan Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"cyan, terracotta"
Light Blue Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"light, terracotta, blue"
Blue Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, blue"
Purple Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, purple"
Magenta Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"terracotta, magenta"
Pink Terracotta,4.2,1.25,Pickaxe,True,False,False,False,False,"pink, terracotta"
White Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"white, terracotta, glazed"
Light Gray Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"light, terracotta, gray, glazed"
Gray Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, gray, glazed"
Black Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, black, glazed"
Brown Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, glazed, brown"
Red Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, glazed, red"
Orange Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, orange, glazed"
Yellow Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"yellow, terracotta, glazed"
Lime Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, lime, glazed"
Green Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"green, terracotta, glazed"
Cyan Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"cyan, terracotta, glazed"
Light Blue Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"light, terracotta, blue, glazed"
Blue Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, blue, glazed"
Purple Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, purple, glazed"
Magenta Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"terracotta, glazed, magenta"
Pink Glazed Terracotta,1.4,1.4,Pickaxe,True,False,False,False,True,"pink, terracotta, glazed"
Glass,0.3,0.3,,False,False,False,False,False,"clear, block, transparent, glass"
White Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, block, stained, white"
Light Gray Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, light, clear, gray, block, stained"
Gray Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, gray, block, stained"
Black Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, block, stained, black"
Brown Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, brown, block, stained"
Red Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, red, clear, block, stained"
Orange Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, orange, glass, clear, block, stained"
Yellow Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, yellow, block, stained"
Lime Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, lime, block, stained"
Green Stained Glass,0.3,0.3,,False,False,False,False,False,"green, transparent, glass, clear, block, stained"
Cyan Staines Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, block, staines, cyan"
Light Blue Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, light, clear, block, stained, blue"
Blue Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, block, stained, blue"
Purple Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, purple, glass, clear, block, stained"
Magenta Stained Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, block, stained, magenta"
Pink Stained Glass,0.3,0.3,,False,False,False,False,False,"pink, transparent, glass, clear, block, stained"
Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, pane"
White Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, stained, pane, white"
Light Gray Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, light, clear, gray, block, stained, pane"
Gray Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, gray, block, stained, pane"
Black Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, stained, pane, black"
Brown Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, brown, block, stained, pane"
Red Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, red, clear, block, stained, pane"
Orange Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, orange, glass, clear, block, stained, pane"
Yellow Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, yellow, block, stained, pane"
Lime Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, lime, block, stained, pane"
Green Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"green, transparent, glass, clear, block, stained, pane"
Cyan Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, stained, pane, cyan"
Light Blue Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, light, clear, block, stained, blue, pane"
Blue Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, stained, blue, pane"
Purple Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, purple, glass, clear, block, stained, pane"
Magenta Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"transparent, glass, clear, block, stained, pane, magenta"
Pink Stained Glass Pane,0.3,0.3,,False,False,False,False,True,"pink, transparent, glass, clear, block, stained, pane"
Tinted Glass,0.3,0.3,,False,False,False,False,False,"transparent, glass, clear, tinted, block"
Candle,0.1,0.1,,False,False,False,False,True,candle
White Candle,0.1,0.1,,False,False,False,False,True,"white, candle"
Light Gray Candle,0.1,0.1,,False,False,False,False,True,"light, candle, gray"
Gray Candle,0.1,0.1,,False,False,False,False,True,"candle, gray"
Black Candle,0.1,0.1,,False,False,False,False,True,"black, candle"
Brown Candle,0.1,0.1,,False,False,False,False,True,"candle, brown"
Red Candle,0.1,0.1,,False,False,False,False,True,"candle, red"
Orange Candle,0.1,0.1,,False,False,False,False,True,"candle, orange"
Yellow Candle,0.1,0.1,,False,False,False,False,True,"yellow, candle"
Lime Candle,0.1,0.1,,False,False,False,False,True,"candle, lime"
Green Candle,0.1,0.1,,False,False,False,False,True,"green, candle"
Cyan Candle,0.1,0.1,,False,False,False,False,True,"cyan, candle"
Light Blue Candle,0.1,0.1,,False,False,False,False,True,"light, candle, blue"
Blue Candle,0.1,0.1,,False,False,False,False,True,"candle, blue"
Purple Candle,0.1,0.1,,False,False,False,False,True,"purple, candle"
Magenta Candle,0.1,0.1,,False,False,False,False,True,"candle, magenta"
Pink Candle,0.1,0.1,,False,False,False,False,True,"pink, candle"
Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box"
White Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, white, box"
Light Gray Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"light, box, gray, shulker"
Gray Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, gray"
Black Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, black"
Brown Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, brown"
Red Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, red"
Orange Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, orange"
Yellow Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, yellow, box"
Lime Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, lime"
Green Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, green, box"
Cyan Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, cyan"
Light Blue Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"light, box, blue, shulker"
Blue Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, blue"
Purple Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, purple"
Magenta Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, magenta"
Pink Shulker Box,2.0,2.0,Pickaxe,True,False,False,False,True,"shulker, box, pink"
Crafting Table,2.5,2.5,Axe,True,False,False,True,False,"wooden, crafting, brown, block, table, craft"
Furnace,3.5,3.5,Pickaxe,True,False,False,False,True,furnace
Blast Furnace,3.5,3.5,Pickaxe,True,False,False,False,True,"furnace, blast"
Smoker,3.5,3.5,Pickaxe,True,False,False,False,True,smoker
Chest,2.5,2.5,Axe,False,False,False,True,True,chest
Trapped Chest,2.5,2.5,Axe,False,False,False,True,True,"chest, trapped"
Ender Chest,600.0,22.5,Pickaxe,False,False,False,False,True,"chest, ender"
Enchanting Table,1200.0,5.0,Pickaxe,False,False,False,False,False,"enchanting, table"
Anvil,1200.0,5.0,Pickaxe,False,True,False,False,True,anvil
Chipped Anvil,1200.0,5.0,Pickaxe,False,True,False,False,True,"anvil, chipped"
Damaged Anvil,1200.0,5.0,Pickaxe,False,True,False,False,True,"damaged, anvil"
Grindstone,6.0,2.0,Pickaxe,False,False,False,False,True,"rock, solid, grindstone, gray, block"
Stonecutter,3.5,3.5,Pickaxe,False,False,False,False,True,"rock, solid, gray, stonecutter, block"
Barrel,2.5,2.5,Axe,True,False,False,True,True,barrel
Composter,0.6,0.6,Axe,False,False,True,True,True,composter
Loom,2.5,2.5,Axe,True,False,False,True,True,loom
Cartography Table,2.5,2.5,Axe,True,False,False,True,False,"table, cartography"
Smithing Table,2.5,2.5,Axe,True,False,False,True,False,"smithing, table"
Fletching Table,2.5,2.5,Axe,True,False,False,True,False,"table, fletching"
Lectern,2.5,2.5,Axe,False,False,True,True,True,lectern
Jukebox ,6.0,2.0,Axe,True,False,False,True,True,jukebox
Bell,5.0,5.0,Pickaxe,False,False,False,False,True,bell
Brewing Stand,0.5,0.5,Pickaxe,False,False,False,False,True,"brewing, stand"
Cauldron,2.0,2.0,Pickaxe,False,False,False,False,False,cauldron
Water Cauldron,2.0,2.0,Pickaxe,False,False,False,False,True,"cauldron, water"
Lava Cauldron,2.0,2.0,Pickaxe,False,False,False,False,False,"cauldron, lava"
Powder Snow Cauldron,2.0,2.0,Pickaxe,False,False,False,False,True,"powder, snow, cauldron"
Lodestone,3.5,3.5,Pickaxe,True,False,False,False,False,"rock, solid, gray, lodestone, block"
Respawn Anchor,1200.0,50.0,Pickaxe,True,False,False,False,True,"respawn, anchor"
Bee Nest,0.3,0.3,Axe,True,False,True,True,True,"nest, bee"
Beehive,0.6,0.6,Axe,True,False,True,True,True,beehive
Trial Spawner,50.0,50.0,,True,False,False,False,True,"spawner, trial"
Vault,50.0,50.0,,True,False,False,False,True,vault
Heavy Core,30.0,10.0,Pickaxe,False,False,False,False,False,"core, heavy"
Flower Pot,0.0,0.0,,False,False,False,False,False,"pot, flower"
Potted Dandelion,0.0,0.0,,False,False,False,False,False,"dandelion, potted"
Potted Poppy,0.0,0.0,,False,False,False,False,False,"poppy, potted"
Potted Blue Orchid,0.0,0.0,,False,False,False,False,False,"orchid, potted, blue"
Potted Allium,0.0,0.0,,False,False,False,False,False,"allium, potted"
Potted Azure Bluet,0.0,0.0,,False,False,False,False,False,"azure, potted, bluet"
Potted Red Tulip,0.0,0.0,,False,False,False,False,False,"potted, tulip, red"
Potted Orange Tulip,0.0,0.0,,False,False,False,False,False,"potted, orange, tulip"
Potted White Tulip,0.0,0.0,,False,False,False,False,False,"white, potted, tulip"
Potted Pink Tulip,0.0,0.0,,False,False,False,False,False,"pink, potted, tulip"
Potted Oxeye Daisy,0.0,0.0,,False,False,False,False,False,"oxeye, potted, daisy"
Potted Cornflower,0.0,0.0,,False,False,False,False,False,"potted, cornflower"
Potted Lily Of The Valley,0.0,0.0,,False,False,False,False,False,"of, valley, the, potted, lily"
Potted Wither Rose,0.0,0.0,,False,False,False,False,False,"rose, potted, wither"
Potted Oak Sapling,0.0,0.0,,False,False,False,False,False,"sapling, potted, oak"
Potted Birch Sapling,0.0,0.0,,False,False,False,False,False,"sapling, birch, potted"
Potted Spruce Sapling,0.0,0.0,,False,False,False,False,False,"sapling, potted, spruce"
Potted Jungle Sapling,0.0,0.0,,False,False,False,False,False,"sapling, potted, jungle"
Potted Dark Oak Sapling,0.0,0.0,,False,False,False,False,False,"dark, potted, oak, sapling"
Potted Acacia Sapling,0.0,0.0,,False,False,False,False,False,"sapling, potted, acacia"
Potted Mangrove Propagule,0.0,0.0,,False,False,False,False,False,"mangrove, potted, propagule"
Potted Cherry Sapling,0.0,0.0,,False,False,False,False,False,"cherry, sapling, potted"
Potted Fern,0.0,0.0,,False,False,False,False,False,"fern, potted"
Potted Dead Bush,0.0,0.0,,False,False,False,False,False,"dead, potted, bush"
Potted Cactus,0.0,0.0,,False,False,False,False,False,"potted, cactus"
Potted Bamboo,0.0,0.0,,False,False,False,False,False,"potted, bamboo"
Potted Azalea Bush,0.0,0.0,,False,False,False,False,False,"potted, azalea, bush"
Potted Flowering Azalea Bush,0.0,0.0,,False,False,False,False,False,"flowering, potted, azalea, bush"
Potted Torchflower,0.0,0.0,,False,False,False,False,False,"torchflower, potted"
Potted Red Mushroon,0.0,0.0,,False,False,False,False,False,"mushroon, potted, red"
Potted Brown Mushroon,0.0,0.0,,False,False,False,False,False,"mushroon, potted, brown"
Potted Warped Fungus,0.0,0.0,,False,False,False,False,False,"fungus, potted, warped"
Potted Crimson Fungus,0.0,0.0,,False,False,False,False,False,"crimson, fungus, potted"
Potted Warped Roots,0.0,0.0,,False,False,False,False,False,"potted, warped, roots"
Potted Crimson Roots,0.0,0.0,,False,False,False,False,False,"crimson, potted, roots"
Decorated Pot,0.0,0.0,,False,False,False,False,True,"decorated, pot"
Ladder,0.4,0.4,Axe,False,False,False,False,True,ladder
Scaffolding,0.0,0.0,,False,True,True,True,True,scaffolding
Iron Bars,6.0,5.0,Pickaxe,False,False,False,False,True,"bars, block, iron, gray"
Chain,6.0,5.0,Pickaxe,False,False,False,False,True,chain
Cobweb,4.0,4.0,Sword,False,False,False,False,False,cobweb
Beacon,3.0,3.0,,True,False,False,False,False,beacon
Conduit,3.0,3.0,Pickaxe,False,False,False,False,True,conduit
End Rod,0.0,0.0,,False,False,False,False,True,"rod, end"
Torch,0.0,0.0,,False,False,False,False,True,torch
Wall Torch,0.0,0.0,,False,False,False,False,True,"torch, wall"
Soul Torch,0.0,0.0,,False,False,False,False,True,"soul, torch"
Soul Wall Torch,0.0,0.0,,False,False,False,False,True,"soul, torch, wall"
Lantern,3.5,3.5,Pickaxe,False,False,False,False,True,lantern
Soul Lantern,3.5,3.5,Pickaxe,False,False,False,False,True,"soul, lantern"
Campfire,2.0,2.0,Axe,False,False,False,True,True,campfire
Soul Campfire,2.0,2.0,Axe,False,False,False,True,True,"campfire, soul"
Redstone Torch,0.0,0.0,,False,False,False,False,True,"rock, redstone, solid, gray, block, torch"
Redstone Wall Torch,0.0,0.0,,False,False,False,False,True,"rock, redstone, solid, gray, wall, block, torch"
Redstone Repeater,0.0,0.0,,False,False,False,False,True,"rock, redstone, solid, gray, block, repeater"
Redstone Comparator,0.0,0.0,,False,False,False,False,True,"rock, redstone, solid, gray, block, comparator"
Lever,0.5,0.5,,False,False,False,False,True,lever
Hopper,4.8,3.0,Pickaxe,False,False,False,False,True,hopper
Observer,3.0,3.0,Pickaxe,True,False,False,False,True,observer
Dispenser,3.5,3.5,Pickaxe,True,False,False,False,True,dispenser
Dropper,3.5,3.5,Pickaxe,True,False,False,False,True,dropper
Crafter,3.5,1.5,Pickaxe,True,False,False,False,True,crafter
Piston,0.5,1.5,Pickaxe,True,False,False,False,True,piston
Sticky Piston,0.5,1.5,Pickaxe,True,False,False,False,True,"piston, sticky"
Piston Head,0.5,1.5,Pickaxe,False,False,False,False,True,"piston, head"
Moving Piston,0.0,0.0,,False,False,False,False,True,"moving, piston"
Note Block,0.8,0.8,Axe,True,False,False,True,True,"note, block"
TNT,0.0,0.0,,True,False,True,True,True,tnt
Redstone Lamp,0.3,0.3,,True,False,False,False,True,"lamp, rock, redstone, solid, gray, block"
Daylight Detector,0.2,0.2,Axe,False,False,False,True,True,"detector, daylight"
Tripwire Hook,0.0,0.0,,False,False,False,False,True,"hook, tripwire"
Tripwire,0.0,0.0,,False,False,False,False,True,tripwire
Lightning Rod,6.0,3.0,Pickaxe,False,False,False,False,True,"lightning, rod"
Target,0.5,0.5,Hoe,True,False,True,True,True,target
Rail,0.7,0.7,Pickaxe,False,False,False,False,True,rail
Powered Rail,0.7,0.7,Pickaxe,False,False,False,False,True,"rail, powered"
Detector Rail,0.7,0.7,Pickaxe,False,False,False,False,True,"rail, detector"
Activator Rail,0.7,0.7,Pickaxe,False,False,False,False,True,"rail, activator"
Sculk Vein,0.2,0.2,Hoe,False,False,False,False,True,"sculk, vein"
Sculk,0.2,0.2,Hoe,True,False,False,False,False,sculk
Sculk Sensor,1.5,1.5,Hoe,False,False,False,False,True,"sculk, sensor"
Calibrated Sculk Sensor,1.5,1.5,Hoe,False,False,False,False,True,"sculk, calibrated, sensor"
Sculk Catalyst,3.0,3.0,Hoe,True,False,False,False,True,"sculk, catalyst"
Sculk Shrieker,3.0,3.0,Hoe,False,False,False,False,True,"sculk, shrieker"
Red Mushroom,0.0,0.0,,False,False,False,False,False,"mushroom, red"
Brown Mushroom,0.0,0.0,,False,False,False,False,False,"mushroom, brown"
Red Mushroom Block,0.2,0.2,Axe,True,False,False,True,True,"mushroom, block, red"
Brown Mushroom Block,0.2,0.2,Axe,True,False,False,True,True,"mushroom, block, brown"
Mushroom Stem,0.2,0.2,Axe,True,False,False,True,True,"mushroom, stem"
Oak Sapling,0.0,0.0,,False,False,False,False,True,"sapling, oak"
Birch Sapling,0.0,0.0,,False,False,False,False,True,"sapling, birch"
Spruce Sapling,0.0,0.0,,False,False,False,False,True,"sapling, spruce"
Jungle Sapling,0.0,0.0,,False,False,False,False,True,"sapling, jungle"
Dark Oak Sapling,0.0,0.0,,False,False,False,False,True,"dark, oak, sapling"
Acacia Sapling,0.0,0.0,,False,False,False,False,True,"sapling, acacia"
Mangrove Propagule,0.0,0.0,,False,False,False,False,True,"mangrove, propagule"
Cherry Sapling,0.0,0.0,,False,False,False,False,True,"cherry, sapling"
Oak Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, oak"
Birch Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, birch"
Spruce Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, spruce"
Jungle Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, jungle"
Dark Oak Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"dark, leaves, oak"
Acacia Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, acacia"
Mangrove Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"mangrove, leaves"
Cherry Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"cherry, leaves"
Azalea Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, azalea"
Flowering Azalea Leaves,0.2,0.2,Shears/Hoe/Sword,False,False,True,True,True,"leaves, flowering, azalea"
Dandelion,0.0,0.0,,False,False,True,True,False,dandelion
Poppy,0.0,0.0,,False,False,True,True,False,poppy
Blue Orchid,0.0,0.0,,False,False,True,True,False,"orchid, blue"
Allium,0.0,0.0,,False,False,True,True,False,allium
Azure Bluet,0.0,0.0,,False,False,True,True,False,"azure, bluet"
Red Tulip,0.0,0.0,,False,False,True,True,False,"tulip, red"
Orange Tulip,0.0,0.0,,False,False,True,True,False,"orange, tulip"
White Tulip,0.0,0.0,,False,False,True,True,False,"white, tulip"
Pink Tulip,0.0,0.0,,False,False,True,True,False,"pink, tulip"
Oxeye Daisy,0.0,0.0,,False,False,True,True,False,"oxeye, daisy"
Cornflower,0.0,0.0,,False,False,True,True,False,cornflower
Lily Of The Valley,0.0,0.0,,False,False,True,True,False,"of, valley, the, lily"
Wither Rose,0.0,0.0,,False,False,True,True,False,"rose, wither"
Sunflower,0.0,0.0,,False,False,True,True,True,sunflower
Peony,0.0,0.0,,False,False,True,True,True,peony
Lilac,0.0,0.0,,False,False,True,True,True,lilac
Rose Bush,0.0,0.0,,False,False,True,True,True,"rose, bush"
Pink Petals,0.0,0.0,,False,False,True,False,True,"pink, petals"
Short Grass,0.0,0.0,,False,False,True,True,False,"green, plant, grass, natural, block, short"
Tall Grass,0.0,0.0,,False,False,True,True,True,"green, plant, grass, natural, block, tall"
Fern,0.0,0.0,,False,False,True,True,False,fern
Large Fern,0.0,0.0,,False,False,True,True,True,"fern, large"
Vines,0.2,0.2,Shears/Axe,False,False,True,True,True,vines
Lily Pad,0.0,0.0,,False,False,False,False,False,"pad, lily"
Dead Bush,0.0,0.0,,False,False,True,True,False,"dead, bush"
Cactus,0.4,0.4,,False,False,False,False,True,cactus
Sugarcane,0.0,0.0,,False,False,False,False,True,sugarcane
Bamboo,1.0,1.0,Sword/Axe,False,False,True,True,True,bamboo
Bamboo Shoot,0.0,0.0,,False,False,False,True,False,"shoot, bamboo"
Sweet Berry Bush,0.0,0.0,,False,False,True,True,True,"berry, sweet, bush"
Cave Vines,0.0,0.0,,False,False,True,False,True,"vines, cave"
Cave Vines Plant,0.0,0.0,,False,False,True,False,True,"vines, plant, cave"
Moss Block,0.1,0.1,Hoe,True,False,False,False,False,"block, moss"
Moss Carpet,0.1,0.1,,False,False,False,False,False,"carpet, moss"
Small Dripleaf,0.0,0.0,,False,False,True,True,True,"small, dripleaf"
Big Dripleaf,0.1,0.1,Axe,False,False,True,True,True,"dripleaf, big"
Big Dripleaf Stem,0.1,0.1,Axe,False,False,True,True,True,"stem, dripleaf, big"
Azalea,0.0,0.0,,False,False,True,True,False,azalea
Flowering Azalea,0.0,0.0,,False,False,True,True,False,"flowering, azalea"
Spore Blossom,0.0,0.0,,False,False,True,True,False,"spore, blossom"
Hanging Roots,0.0,0.0,,False,False,True,True,False,"hanging, roots"
Mangrove Roots,0.7,0.7,Axe,False,False,True,True,True,"mangrove, roots"
Muddy Mangrove Roots,0.7,0.7,Shovel,True,False,False,False,True,"mangrove, muddy, roots"
Glow Lichen,0.2,0.2,Axe/Shears/Sword,False,False,False,False,True,"lichen, glow"
